id,fecha,cuenta,texto,sustantivos,adjetivos,verbos,personas,organizaciones,lugares,matcheos
1634345115736055809,2023-03-11,Juan Schiaretti,"""Quedó espectacular la ex cárcel de Encausados, hoy el Paseo Güemes. Es un antes y un después para esta zona, para toda la ciudad y para la provincia. Porque este paseo pasa a ser una atracción turística más y una nueva postal de #Córdoba.\n#Hacemos https://t.co/vcIbFgz0Gl""","cárcel-26,zona-104,ciudad-123,provincia-140,pasear-163,atracción-184","espectacular-7,ex-23,turístico-194,nuevo-214,postal-220","quedó-1,paso-169,ser-176","","","Encausados-36,Paseo Güemes-55",cárcel
1605724402565332994,2022-12-22,Juan Schiaretti,"""Este parque está alrededor de un edificio de sufrimiento y donde se violaron los derechos humanos, por eso es bien merecido el Monumento a la Memoria por todas las compañeras y compañeros que fueron detenidos o masacrados aquí cuando era una cárcel. #Hacemos #Obras https://t.co/laIVJVgXGA""","parque-6,edificio-34,sufrimiento-46,compañero-165,compañero-178,cárcel-243","masacrar-212,https://t.co/laivjvgxga-267","violar-69,merecer-116,ser-193,detenido-200,ser-235,hacemos-252","","",Monumento a la Memoria-128,"detenidos,cárcel"
1605724321854390273,2022-12-22,Juan Schiaretti,"""¡Quedó espectacular el paseo en la ex cárcel de barrio San Martín! Se suma a los espacios verdes de esta barriada, y las plazas, en definitiva, son el centro social y de avance de una ciudad. Es una inversión de $340 millones que hicimos junto a la @municba. #Hacemos #Obras https://t.co/hYR5ekhhiU""","pasear-24,cárcel-39,barrio-49,espacio-82,barriada-106,plaza-122,centrar-152,avanzar-171,ciudad-185,inversión-200,$-213,millón-218","espectacular-8,ex-36,verde-91,social-159,juntar-239","quedó-2,sumo-71,ser-145,hacer-231,hacemos-261","","",San Martín!-56,cárcel
1586124592653160448,2022-10-28,Juan Schiaretti,"""También es importante que este sea un lugar donde va a funcionar el Consejo de Seguridad Barrial, para que vecinos, organizaciones, instituciones, policía barrial y organismos del Estado provincial y municipal establezcan ese mallado social para prevenir el delito. #Hacemos https://t.co/FRNF2qfAIt""","lugar-39,vecino-108,organización-117,institución-133,policía-148,organismo-166,delito-259","importante-12,provincial-188,municipal-201,mallar-227,social-235","ser-32,funcionar-56,establecer-211,prevenir-247,hacemos-268","",Consejo de Seguridad Barrial-69,Estado provincial-181,policía
1580230319369617409,2022-10-12,Juan Schiaretti,"""También es importante tener los Consejos Departamentales de prevención y de lucha contra la inseguridad, porque ese instrumento va a permitir que aquellos que viven en el lugar, y que conocen, aporten ideas de cómo es mejor desarrollar la prevención y en qué puntos. #MásSeguridad https://t.co/Xpdwk4b4hn""","prevención-61,luchar-77,inseguridad-93,instrumentar-117,lugar-172,ideo-202,prevención-240,punto-260","importante-12,mejor-219","tener-23,permitir-134,desarrollar-225","",Consejos Departamentales de prevención-33,"",inseguridad
1577346531065217024,2022-10-04,Juan Schiaretti,"""La justicia es quien debe investigar y sancionar a los que criminalmente prenden fuego, porque esto nos genera mucha dificultades a los cordobeses. En segundo lugar, cuando se declara un incendio rápidamente hay que dar aviso y siempre privilegiar el cuidado de la vida humana. https://t.co/TaeapZN7sH""","justicia-4,fuego-82,dificultad-118,cordobés-137,lugar-160,incendiar-188,avisar-221,cuidar-252,vida-266","segundar-152,humano-271","investigar-27,sancionar-40,generar-105,declarar-177,dar-217,privilegiar-237","","","",criminal
1569808295497457666,2022-09-13,Juan Schiaretti,"""Siempre tenemos que recordar y condenar el terrorismo de Estado y los crímenes de lesa humanidad. Porque los pueblos que no recuerdan y no repudian corren, en algún momento, el riesgo de que vuelvan a repetirse. https://t.co/TVpcfe03Wr""","terrorismo-44,crimen-71,leso-83,pueblo-110,momento-166,riesgo-178","","tener-9,recordar-21,condenar-32,volver-192,repetirse-202,https://t.co/tvpcfe03wr-213","","",Estado-58,crímenes
1568662023919276035,2022-09-10,Juan Schiaretti,"""Queremos que los Consejos de Seguridad Barriales sean la expresión de una sociedad digna que se une no sólo para combatir la inseguridad, sino para ver cómo se mejora cada barrio, cómo se ayuda a cada vecino y cómo se avanza en el camino del progreso para todos los cordobeses. https://t.co/HXmo7HuA1t""","expresión-58,sociedad-75,inseguridad-126,barrio-173,vecino-202,caminar-232,progresar-243,cordobés-267",digno-84,"queremos-1,ser-50,unir-97,combatir-114,ver-149,mejorar-161,ayudar-189,avanzar-219","",Consejos de Seguridad Barriales-18,"",inseguridad
1568660429928542208,2022-09-10,Juan Schiaretti,"""Significa que nuestra decisión de combatir la inseguridad no sólo con la acción de la @PoliciaCbaOf,  sino además con la organización de la sociedad para prevenir delitos y para plantear las necesidades que tenemos en cada una de las barriadas, va dando los resultados esperados. https://t.co/BR7GeXOhOn""","decisión-23,inseguridad-47,acción-74,organización-122,sociedad-141,delito-164,necesidad-192,barriada-235,resultar-259,https://t.co/br7gexohon-281",esperar-270,"significa-1,combatir-35,prevenir-155,plantear-179,tener-208,dar-249","","","",inseguridad
1566824298098167813,2022-09-05,Juan Schiaretti,"""Son lugares donde está presente la policía barrial para mejorar la prevención y donde, en definitiva, se comparte la vida, la amistad y se trabaja para fortificar el tejido social que tenemos que tener en cada barrio popular. \n#100PolideportivosSociales #Hacemos #Capital https://t.co/d9Lt3bRB5Y""","lugar-5,policía-36,prevención-68,vida-118,amistar-127,tejer-167,barrio-211","presentar-24,social-174,popular-218,\n#100polideportivossociales-227","son-1,estar-19,mejorar-57,compartir-106,trabajar-140,fortificar-153,tener-185,tener-197,hacemos-257","","",\n#100PolideportivosSociales #Hacemos #Capital-227,policía
1565518215731728384,2022-09-02,Juan Schiaretti,"""Repudio absolutamente el atentado a la vicepresidenta @CFKArgentina y expreso mi solidaridad. Defendamos la democracia y la convivencia pacífica entre los argentinos. Hace 39 años le dijimos Nunca Más a la violencia, ese es el límite.""","atentar-26,vicepresidente-40,solidaridad-82,democracia-109,convivencia-125,argentino-156,año-176,violencia-207,límite-228",pacífico-137,"repudio-1,expresar-71,defendamos-95,decir-184","","","",violencia
1564359047918362624,2022-08-29,Juan Schiaretti,"""#Ahora El gobernador @JSchiaretti supervisa la construcción del Paseo Güemes, donde funcionaba la cárcel de Encausados en la ciudad de #Córdoba. La obra tiene un avance del 80% y será un nuevo espacio público recreativo para los cordobeses y turistas. #Hacemos https://t.co/uIcNW5GOcD""","gobernador-11,construcción-48,cárcel-99,ciudad-126,obrar-149,avanzar-163,espaciar-194,cordobés-230,turista-243","nuevo-188,público-202,recreativo-210","supervisar-35,tener-154,ser-180,hacemos-254","","","Paseo Güemes-65,Encausados-109,Córdoba-137",cárcel
1556672919555694592,2022-08-08,Juan Schiaretti,"""Otro objetivo que tiene este lugar es que esté asentado el Consejo de Seguridad Ciudadana, con presencia de la policía barrial, para que estemos más tranquilos frente a las dificultades que sufre la Argentina y para crear ese mallado social que impida el avance del delito. https://t.co/9iVRVSts3l""","objetivar-6,lugar-30,presenciar-96,policía-112,dificultad-174,avanzar-256,delito-267,https://t.co/9ivrvsts3l-275","tranquilo-150,mallar-227,social-235","tener-19,estar-43,asentar-48,estar-138,sufrir-191,crear-217,impedir-246","",Consejo de Seguridad Ciudadana-60,la Argentina-197,policía
1552413853497151488,2022-07-27,Juan Schiaretti,"""Para enfrentar a la inseguridad, además de las medidas sociales y de las mejoras que tiene que tener nuestro pueblo, hace falta un plan de prevención y de lucha contra el delito. #Córdoba batalla para que nuestra gente pueda vivir cada día un poco más tranquila y mejor. #Hacemos https://t.co/Xtx1eeSxY8""","inseguridad-21,medir-48,mejorar-74,poblar-110,falto-123,plan-132,prevención-140,luchar-156,delito-172,batallar-189,gente-214,día-237","social-56,tranquilo-253","enfrentar-6,tener-86,tener-96,hacer-118,poder-220,vivir-226,hacemos-273","",Hacemos https://t.co/Xtx1eeSxY8-273,Córdoba-181,inseguridad
1552323328878182401,2022-07-27,Juan Schiaretti,"""En Córdoba trabajamos y trabajaremos, todos los días del año, para combatir el delito y para poder hacer retroceder la inseguridad que tanto preocupa a nuestra gente. Para eso no vamos a escatimar los recursos, ni económicos ni humanos, que hagan falta. #MásSeguridad https://t.co/mtDJk9pjBh""","día-49,año-58,delito-80,inseguridad-120,gente-161,recurso-202,falto-248","económico-215,humano-229","trabajar-12,trabajar-25,combatir-68,poder-94,hacer-100,retroceder-106,preocupar-142,escatimar-188,hacer-242","","",Córdoba-4,inseguridad
1552323172409778178,2022-07-27,Juan Schiaretti,"""Esta es la tendencia a nivel mundial, porque las cámaras de seguridad significan disuasión para el delincuente, facilidad en la investigación de la policía, y también un buen soporte para juzgar los delitos. #MásSeguridad #Hacemos https://t.co/RbVtsP21Zs""","tendencia-12,nivel-24,cámara-50,seguridad-61,disuasión-82,delincuente-100,facilidad-113,investigación-129,policía-149,soportar-176,delito-200,https://t.co/rbvtsp21zs-232","mundial-30,bueno-171","juzgar-189,hacemos-224","","","",policía
1542621407678529538,2022-06-30,Juan Schiaretti,"""El primer responsable de actuar contra el delito es el Estado, por eso tomamos medidas como tener policías, equipamiento y tecnología adecuada. Y también las medidas de prevención, donde cobran un rol fundamental los Consejos de Prevención y Seguridad Ciudadana. #Hacemos https://t.co/QrOgjhH8Ob""","responsable-11,delito-43,medir-80,policía-99,equipamiento-109,tecnología-124,medir-159,prevención-170,rol-198","﻿1-4,adecuar-135,fundamental-202","actuar-26,tomar-72,tener-93,hacemos-265,https://t.co/qrogjhh8ob-273","","Consejos de Prevención-218,Seguridad Ciudadana-243",Estado-56,policía
1542621397977030656,2022-06-30,Juan Schiaretti,"""En la lucha contra la inseguridad, las #AlarmasComunitarias cumplen el rol de darle más tranquilidad a los vecinos. Porque si alguien está con dificultades, aprieta el pulsador y el resto se entera; y eso le da más seguridad a la gente ante el temor de sufrir un delito. https://t.co/06du5COqx9""","luchar-7,inseguridad-23,#-40,rol-72,tranquilidad-89,vecino-108,dificultad-144,pulsador-169,restar-183,seguridad-216,gente-231,temor-245,delito-264",https://t.co/06du5coqx9-272,"darle-79,estar-135,apretar-158,entero-192,dar-209,sufrir-254","","","",inseguridad
1541883327757619202,2022-06-28,Juan Schiaretti,"""Si nosotros estamos juntos, fortaleciendo el tejido social, seguramente vamos a hacer un mallado donde va a chocar el narcotráfico y no se va a hacer dueño de los barrios. Y en #RioCuarto el Consejo Barrial ya está funcionando. #Hacemos https://t.co/QN2FAzlDjd""","tejer-46,narcotráfico-119,dueño-151,barrio-164,riocuarto-179,https://t.co/qn2fazldjd-238","junto-21,social-53,mallar-90","fortalecer-29,hacer-81,chocar-109,hacer-145,funcionar-216,hacemos-230","","",Consejo Barrial-192,narco
1541527506133598208,2022-06-27,Juan Schiaretti,"""La inseguridad no solo se combate con la acción de la policía y la justicia, sino que se la combate con la solidaridad social y la participación de los vecinos en los Consejos de Seguridad Barrial, junto al gobierno provincial y la @municba. #100Polideportivos #CórdobaSeEncuentra https://t.co/ThpBpLsjK2""","inseguridad-4,acción-42,policía-55,justicia-68,combatir-93,solidaridad-108,participación-132,vecino-153,#-262","social-120,juntar-199,provincial-217,100polideportivos-244",combatir-27,"",Consejos de Seguridad Barrial-168,"","inseguridad,policía"
1541527496646135816,2022-06-27,Juan Schiaretti,"""También significan, con la presencia de los centros vecinales, los clubes de barrio, las organizaciones de comerciantes y los Consejos de Seguridad Barrial, fortificar el entretejido que debe tener la sociedad para enfrentar la delincuencia y el narcotráfico. #100Polideportivos https://t.co/LcXfyj5DUT""","presenciar-28,centro-45,club-68,barrio-78,organización-90,comerciante-108,entretejer-172,sociedad-202,delincuencia-229,narcotráfico-247,https://t.co/lcxfyj5dut-280",vecinal-53,"fortificar-158,tener-193,enfrentar-216","",Consejos de Seguridad Barrial-127,"",narco
1536819250685427715,2022-06-14,Juan Schiaretti,"""Este polideportivo social que es un lugar de encuentro, tiene que ser también el lugar del Consejo de Seguridad Barrial, porque a la violencia, a la inseguridad y al narcotráfico se lo combate con políticas sociales, con acción de la Policía y con la participación de los vecinos. https://t.co/L7LKQYhbme""","polideportivo-6,lugar-37,encontrar-46,lugar-82,violencia-134,inseguridad-150,narcotráfico-167,político-198,acción-222,participación-252,vecino-273","social-20,social-208","tener-57,ser-67,combatir-186,https://t.co/l7lkqyhbme-282","","Consejo de Seguridad Barrial-92,Policía-235","","inseguridad,narco,violencia"
1531304734434508800,2022-05-30,Juan Schiaretti,"""Además, tienen el objetivo de avanzar en la conformación de los Consejos Barriales de Seguridad, que es donde se junta la gente para trabajar junto a la policía en la prevención y en el cuidado de los vecinos. #Hacemos #100Polideportivos""","objetivar-19,conformación-45,gente-123,policía-154,prevención-168,cuidar-187,vecino-202","juntar-143,100polideportivos-221","avanzar-31,junto-114,trabajar-134,hacemos-212,#-220","",Consejos Barriales de Seguridad-65,"",policía
1527292015708602368,2022-05-19,Juan Schiaretti,"""Los Consejos son creados por el Estado provincial, junto con el municipio, donde participan centros vecinales, clubes, iglesias de diversos credos, comerciantes y organizaciones no gubernamentales. También está presente la policía barrial u otras expresiones de nuestra policía.""","municipio-65,centro-93,club-112,iglesia-120,credo-141,comerciante-149,organización-164,policía-224,expresión-248,policía-271","provincial-40,juntar-52,vecinal-101,gubernamental-182,presentar-212","ser-14,crear-18","",Los Consejos-1,Estado provincial-33,policía
1527291905125404679,2022-05-19,Juan Schiaretti,"""Además, estos polideportivos tienen otro objetivo que es el de ser un lugar donde funcione algo que venimos creando, sobre todo en las grandes ciudades, que son los Consejos de Seguridad Barrial para diagramar en comunidad lo que es la pelea permanente contra la inseguridad. https://t.co/81VAt21XOS""","polideportivo-15,objetivar-42,lugar-71,ciudad-144,comunidad-214,pelear-237,inseguridad-264,https://t.co/81vat21xos-277","grande-136,permanente-243","ser-64,funcionar-83,crear-109,ser-158","","Consejos de Seguridad Barrial-166,https://t.co/81VAt21XOS-277","",inseguridad
1524154914686980097,2022-05-10,Juan Schiaretti,"""Además, trabajamos sobre la formación, la especialización y la proximidad de nuestra policía. Hemos cambiado el plan de estudios de 1 a 3 años, siendo el último de práctica en la calle. Celebro los convenios que tenemos con diversas universidades, una de ellas, la de #VillaMaría. https://t.co/vvsY5hzima""","formación-29,especialización-43,proximidad-64,policía-86,plan-113,estudio-121,año-139,práctico-165,callar-180,convenio-199,universidad-234,https://t.co/vvsy5hzima-282",último-155,"trabajar-9,cambiar-101,celebro-187,tener-213","","","",policía
1524154880180428801,2022-05-10,Juan Schiaretti,"""La lucha contra la inseguridad es continua. Así como es necesaria la contención social, hay que contar también con fuerzas policiales que permanentemente tengan la posibilidad de actualizarse con nuevo equipamiento y nueva tecnología. #Hacemos https://t.co/Ybpv2ZG0cH""","luchar-4,inseguridad-20,contención-70,fuerza-116,posibilidad-165,equipamiento-203,tecnología-224,https://t.co/ybpv2zg0ch-245","continuo-35,necesario-57,social-81,policial-124,nuevo-197,nuevo-218","contar-97,tener-155,actualizarse-180,hacemos-237","","","",inseguridad
1524154872290963456,2022-05-10,Juan Schiaretti,"""Con esta inauguración queda totalmente remodelado el complejo donde funcionaba antes el antiguo hospital. A su vez, el viejo edificio de la departamental de la policía va a ser cedido al Superior Tribunal de Justicia para ampliar la dependencia del Poder Judicial. #Hacemos https://t.co/8XP0OAATzI""","inauguración-10,complejo-54,hospital-97,edificio-126,policía-161,dependencia-234","remodelar-40,antiguar-89,viejo-120,departamental-141","quedo-23,ser-174,ceder-178,ampliar-223,hacemos-267","","",Superior Tribunal de Justicia-188,policía
1523692255336296448,2022-05-09,Juan Schiaretti,"""Los cordobeses nos juntamos, con el Estado a la cabeza, con las organizaciones de las barriadas, centros vecinales, clubes, escuelas, comerciantes, centros de jubilados. Todos juntos para compartir la vida y enfrentar el flagelo de la inseguridad. #Hacemos #CórdobaSeEncuentra https://t.co/yuuSOpnIUE""","cordobés-5,cabeza-49,organización-65,barriada-87,centro-98,club-117,escuela-125,comerciante-135,centro-149,jubilar-160,vida-202,flagelar-222,inseguridad-236,córdobaseencuentra-259","vecinal-106,junto-177","juntar-20,compartir-189,enfrentar-209,hacemos-250","","",Estado-37,inseguridad
1523692235312697344,2022-05-09,Juan Schiaretti,"""Hay que dar la batalla contra la inseguridad a través no solo de esas acciones, sino de la participación de la sociedad organizada para prevenir mejor el delito y para ir solucionando los problemas que se presentan en los barrios. #Hacemos #CórdobaSeEncuentra https://t.co/hDbQRCj0KZ""","batallar-16,inseguridad-34,accionar-71,participación-92,sociedad-112,delito-155,problema-189,barrio-223",organizar-121,"dar-9,prevenir-137,ir-169,solucionar-172,hacemos-233,https://t.co/hdbqrcj0kz-261","","","",inseguridad
1521979481774346240,2022-05-04,Juan Schiaretti,"""#Córdoba trabaja siempre contra la inseguridad. Y en esa pelea es importante cuidar a nuestros productores, a quienes viven y trabajan en el campo. Por eso creamos la Dirección General de Patrulla Rural, la jerarquizamos e incorporamos cada vez más elementos y personal. #Hacemos https://t.co/9OEKZqUsjS""","inseguridad-36,pelear-58,productor-96,campar-142,jerarquizar-208,vez-242,elemento-250","importante-67,personal-262","trabajar-10,cuidar-78,creer-157,incorporar-224,hacemos-273","","",Córdoba-2,inseguridad
1519000636439859201,2022-04-26,Juan Schiaretti,"""Esto es la prueba de que Córdoba siempre va tomando medidas en el combate a la inseguridad, que es una pelea larga en la cual el Estado y la sociedad deben trabajar juntos como lo hacemos aquí. #MásSeguridad #PatrullasRurales""","probar-12,medir-53,combatir-67,inseguridad-80,pelear-104,sociedad-142","largo-110,junto-166","tomar-45,deber-151,trabajar-157,hacer-181","","","Córdoba-26,Estado-130",inseguridad
1511370768738926595,2022-04-05,Juan Schiaretti,"""Toda la sociedad de un barrio que se junta, con el Estado provincial, el municipal y nuestra policía barrial, para hacer ese entramado social que tanto precisamos en épocas difíciles. #CórdobaSeEncuentra https://t.co/4wlxYl5lWg""","sociedad-9,barrio-24,policía-94,entramar-126,época-167","provincial-59,municipal-74,barrial-102,social-136,difícil-174,https://t.co/4wlxyl5lwg-205","junto-38,hacer-116,precisar-153","","",Estado provincial-52,policía
1652012439825727488,2023-04-28,Myriam Bregman,"""Más de 1000 maestras de nivel inicial se movilizan al SUTEBA y a la autoridades educativas en #LaMatanza exigen medidas de cuidado frente a los hechos de violencia y resguardo de los chicos vulnerados https://t.co/dfZ7PvvEyJ""","maestro-13,nivel-25,autoridad-69,medir-113,cuidar-124,hecho-145,violencia-155,resguardar-167,chico-184","inicial-31,educativo-81,vulnerar-191","","",SUTEBA-55,"LaMatanza-96,https://t.co/dfZ7PvvEyJ-202",violencia
1651713747486998530,2023-04-27,Myriam Bregman,"""El gobernador de Salta @GustavoSaenzOK  envía la policía a reprimir a los obreros de Coca Cola que reclaman por aumento de salarios. Todo nuestro repudio a la represión. https://t.co/ebZQoaTh71""","gobernador-4,policía-50,obrero-75,aumentar-113,salario-124,repudiar-147,represión-160","","enviar-41,reprimir-60,https://t.co/ebzqoath71-171","",Coca Cola-86,Salta-18,policía
1651268491117223937,2023-04-26,Myriam Bregman,"""Larreta es responsable | Más de 150 personas hacinadas en la casa de Floresta: crónica de un crimen social anunciado  https://t.co/aEpMaHQHDx\nPor @Lucho_Aguilar2, vía @izquierdadiario""","personar-37,casar-62,crónico-80,crimen-94,vía-165","responsable-12,hacinar-46,social-101,anunciar-108","","Larreta-1,https://t.co/aEpMaHQHDx\nPor-119","",Floresta-70,crimen
1650247201023557633,2023-04-23,Myriam Bregman,"""En Jujuy hay 4 refugios para víctimas de violencia de género y en Palpalá CERO. \nEs ahí donde este liberfacho plantea quitar fondos para políticas públicas por Ni Una Menos x las que las mujeres venimos luchando tras el femicidio de Iara Rueda. \nCon las mujeres no.Todo mi repudio https://t.co/A1WXCLU2FB""","refugio-16,víctima-30,violencia-42,género-55,liberfacho-101,fondo-127,político-139,mujer-189,femicidio-222,mujer-257,repudiar-276","público-149,https://t.co/a1wxclu2fb-284","plantear-112,quitar-120,luchar-205","Ni Una Menos-162,Iara Rueda-235","","Jujuy-4,Palpalá CERO-67","femicidio,violencia"
1649055532890886145,2023-04-20,Myriam Bregman,"""💬 ""Están votando una ley #Antiterrorista para criminalizar la protesta social y la lucha de los pueblos""\n\nLa diputada  @myriambregman rechazó la modificación de la legislación sobre lavado de activos propuesta por el Frente de Todos.\nhttps://t.co/eTuJ1b4yVF""","ley-22,protestar-63,luchar-84,diputar-112,modificación-148,legislación-167,activo-195,etuj1b4yvf-251","social-72,lavar-185,proponer-203","están-4,votar-10,#-26,criminalizar-47,rechazar-137","",Frente de Todos.\nhttps://t.co-220,"",criminal
1648854939605532675,2023-04-20,Myriam Bregman,"""Difundimos📢\nHace años rechazamos la ley antiterrorista 26734 impuesta por el GAFI, organismo ""multilateral"" dirigido por EEUU.\nGobiernos y jueces la usan para criminalizar ambientalistas, pueblos originarios, y luchadores varios.\nHoy se profundiza esa nefasta ley imperialista. https://t.co/do5374Y9dG""","año-19,ley-38,26734-57,organismo-85,juez-142,ambientalista-175,pueblo-191,luchador-214,ley-264","antiterrorista-42,imponer-63,multilateral-96,dirigir-110,originario-199,nefasto-256,imperialista-268","difundimos-1,📢-11,rechazar-24,criminalizar-162,profundizar-241,https://t.co/do5374y9dg-282",EEUU.\nGobiernos-123,GAFI-79,"",criminal
1648745564962447370,2023-04-19,Myriam Bregman,"""La Franja Morada de Lousteau y Yacobitti no solo se quieren robar las urnas en la UBA sino que vuelven a meter a las patotas para decidir qué estudiante puede opinar y cuál no.\nSu republicanismo solo entra a los golpes. https://t.co/X2qZP1pvtI""","urna-71,patotas-118,estudiante-143,republicanismo-182,golpe-214,https://t.co/x2qzp1pvti-222",solo-197,"robar-61,volver-96,meter-106,decidir-131,opinar-160,entrar-202","Yacobitti-32,https://t.co/X2qZP1pvtI-222",UBA-83,Franja Morada de Lousteau-4,robar
1647646230577545218,2023-04-16,Myriam Bregman,"""🔴 @myriambregman en vivo por @CronicaTV\n\n💬 ""Se discute sólo asistencia social, y luego se criminaliza y estigmatiza a quienes reciben esa ayuda. Lo que hay que generar es trabajo genuino."" https://t.co/c7bJXg1NuM""","asistencia-63,ayudar-141,trabajar-174","social-74,genuino-182,https://t.co/c7bjxg1num-192","🔴-1,discutir-50,criminalizar-93,estigmatizar-107,generar-163","","","",criminal
1647646171064664065,2023-04-16,Myriam Bregman,"""🔴 @myriambregman en vivo por @CronicaTV\n\n💬 ""Las ideas de Milei ya se probaron en este país: son las mismas que llevaron adelante Cavallo y Menem. Que los pibes les pregunten a sus padres cómo estábamos bajo sus gobiernos... Los únicos que ganaron fueron los sectores más ricos"" https://t.co/nR1ruan6jg""","ideo-51,país-89,pibes-157,padre-183,gobierno-214,sector-261","único-231,rico-274,https://t.co/nr1ruan6jg-281","🔴-1,probar-72,ser-95,llevar-114,preguntar-167,ganar-242,ser-250","Milei-60,Cavallo-132,Menem-142","","",robar
1647248186048761857,2023-04-15,Myriam Bregman,"""Morales se cree un rey y quiere limitar toda expresión democrática y de organización.  Mandan policía al sindicato docente recientemente recuperado en #jujuy \nQuieren amedrentar,  no pasarán!!\nTotal repudio!! https://t.co/RgRSiZsy4q""","rey-20,expresión-46,organización-73,policía-95,sindicato-106,repudiar-202","democrático-56,docente-116,recuperar-138,pasarán!!\ntotal-185","creer-12,querer-26,limitar-33,amedrentar-169","Morales-1,Mandan-88","","",policía
1647002846938689536,2023-04-14,Myriam Bregman,"""Desde Chubut denuncian al juez Lleral por criminalizar las protestas contra la megaminería. Todo nuestro apoyo, ¡basta de persecución! https://t.co/Nycf0Vny5G""","juez-27,protestar-60,megaminería-80,apoyar-106,persecución-123","","criminalizar-43,basto-114",Lleral-32,"",Chubut-7,criminal
1646638019024224258,2023-04-13,Myriam Bregman,"""Tren Sarmiento. Rubén “Pollo” Sobrero: “No van a quebrar nuestro reclamo con la policía” https://t.co/mq2WiEWwxG""","reclamar-66,policía-81","","ir-44,quebrar-50",Rubén “Pollo” Sobrero-17,"","",policía
1646530201843826690,2023-04-13,Myriam Bregman,"""Para criminalizar la protesta contra la reforma jubilatoria de 2017, la justicia usa la figura de ""intimidación pública"". Cuando el FMI aprieta contra la moratoria jubilatoria, es una dulce sugerencia, cuando el pueblo se levanta, es intimidación. Absolución de Arakaki y Ruiz. https://t.co/fJ1Qg7fObm""","protestar-22,reformar-41,2017-64,justicia-73,figurar-89,intimidación-100,moratorio-155,sugerencia-191,poblar-213,intimidación-235,absolución-249","jubilatoria-49,público-113,jubilatoria-165,dulce-185,https://t.co/fj1qg7fobm-279","criminalizar-6,usar-82,apretar-137,levantar-223",Ruiz-273,FMI-133,"",criminal
1646527389240012801,2023-04-13,Myriam Bregman,"""[Hilo]. CABA. Contra la criminalización: importante movilización por la absolución de Cesar Arakaki y Daniel Ruiz.\nAmbos fueron condenados por participar de la protesta contra la reforma jubilatoria bajo el gobierno de Mauricio Macri en 2017. https://t.co/0TsetMzGkY""","criminalización-25,movilización-53,absolución-73,protestar-162,reformar-181,gobernar-209,2017-239","[-1,importante-42,jubilatoria-189","ser-123,condenar-130,participar-145","Hilo-2,Cesar Arakaki-87,Daniel Ruiz.\nAmbos-103,Mauricio Macri-221","",CABA-9,criminal
1646526968496820224,2023-04-13,Myriam Bregman,"""#AHORA junto a @NicolasdelCano y una importante delegación con diputados y concejales del PTS-FITU participando de la movilización contra la criminalización de la protesta social. ¡absolución a los compañeros Cesar Arakaki y Daniel Ruiz! https://t.co/OecF7A1roU""","delegación-49,diputar-64,concejal-76,movilización-119,criminalización-142,protestar-164,absolución-182,compañero-199","juntar-8,importante-38,pts-fitu-91,social-173","#-1,participar-100,https://t.co/oecf7a1rou-239","Cesar Arakaki-210,Daniel Ruiz-226","","",criminal
1646525718774562816,2023-04-13,Myriam Bregman,"""Nuestras compañeras @myriambregman y @Barry__Ale participan de la Audiencia de Casación por César Arakaki y Daniel Ruiz, junto a organizaciones de izquierda y referentes de derechos humanos como Nora Cortiñas.\n\n¡No a la criminalización de la protesta! https://t.co/8MADLxUylL""","compañero-10,organización-130,izquierdo-148,referente-160,criminalización-223,protestar-245",juntar-122,"","César Arakaki-93,Daniel Ruiz-109,Nora Cortiñas.\n\n¡No-196","",Audiencia de Casación-67,criminal
1646525630249594880,2023-04-13,Myriam Bregman,"""En Rosario también se reclama por la absolución de César Arakaki y Daniel Ruiz: basta de criminalizar luchadores. https://t.co/FHN8RIo8tk https://t.co/YhyxXPVpB0""","absolución-38,luchador-103","","reclamar-23,basto-81,criminalizar-90","César Arakaki-52,Daniel Ruiz-68","","Rosario-4,https://t.co/FHN8RIo8tk https://t.co/YhyxXPVpB0-115",criminal
1646523604866326529,2023-04-13,Myriam Bregman,"""#AHORA estamos en la audiencia ante la Sala I de la Cámara de Casación acompañando el reclamo contra la criminalización de la protesta social: ¡absolución a los compañeros Cesar Arakaki y Daniel Ruiz! https://t.co/L9kASquA61""","audiencia-22,reclamar-87,criminalización-105,protestar-127,absolución-145,compañero-162",social-136,"#-1,acompañar-72","Cesar Arakaki-173,Daniel Ruiz-189","",Sala I de la Cámara de Casación-40,criminal
1646520354846965766,2023-04-13,Myriam Bregman,"""🔴 #AHORA | Audiencia de Casación por César Arakaki y Daniel Ruiz\n\n✊🏻 Participan las diputadas @myriambregman, @RominaDelPla, @Barry__Ale, referentes de derechos humanos como Norita Cortiñas, y de organizaciones de izquierda, entre otrxs\n\n¡Basta de criminalizar a lxs que luchan! https://t.co/i6C3gLUiOa""","🏻-70,diputar-87,organización-199,izquierdo-217",referente-141,"🔴-1,#-3,criminalizar-253","César Arakaki-38,Daniel Ruiz\n\n✊🏻-54,Norita Cortiñas-177","","",criminal
